0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
114.95304938462743,204.36097668378355,0.562499999999996,-3.2712365055222574,-2.760161136226419
131.22254740379307,265.0960553612,0.4949999999999965,-3.411486105202747,-2.7813448043030653
332.8083750872355,295.17372513280515,1.1274999999999922,-3.50599374641258,-2.7418886688675905
329.8584184669254,275.45588180954303,1.1974999999999913,-3.4462848480971844,-2.7481276769909226
668.4431310464522,296.42710911151084,2.254999999999984,-3.21110689809971,-2.8699855310317814
1035.1512332181762,330.1917809308401,3.1349999999999776,-3.2391903793154992,-2.9447916798661673
1636.6262111594842,384.41014942090334,4.257499999999969,-3.3150859170804763,-2.9467945486416562
975.2285396940008,344.9084136848834,2.8274999999999797,-3.2090303233540007,-2.9859095585581468
1055.5654847060546,327.0535971203911,3.2274999999999765,-3.2305669188649375,-2.9127545567363513
1121.311079722646,322.91175801948276,3.4724999999999753,-3.222717479757731,-2.881311322791151
1478.9454790054285,352.3396019071922,4.19749999999997,-3.062246406193756,-2.852517863468189
1923.59292220772,379.2198959502678,5.072499999999964,-2.9130904034246607,-2.957546901188183
2063.095020144167,366.44671760997903,5.629999999999959,-2.8483288977265477,-3.032360422869993
2344.23037139165,366.71574053839134,6.392499999999954,-2.764464373959048,-3.154239596892497
2117.5668872179585,360.130422996254,5.879999999999958,-2.7158129868867755,-3.109170341086478
2237.790307902991,359.6288160551237,6.222499999999955,-2.7364533426405657,-3.1368446067356497
2380.256864773698,355.39482863362673,6.697499999999952,-2.851391571070828,-3.12512998474665
2387.784585937762,350.371912830195,6.8149999999999515,-2.854181898634533,-3.121660540930032
2323.250217536982,355.3728822236327,6.537499999999953,-2.8461091618138328,-3.137992403389061
2309.0083084129888,355.7794003718036,6.489999999999953,-2.8474440079254095,-3.137509605730493
2289.827164565324,354.73697359648963,6.454999999999953,-2.848705834498414,-3.136012436655205
2593.3681481395015,358.4475671236379,7.234999999999948,-2.7630115869403244,-3.035100394104449
2991.621088653619,373.3692466338397,8.012499999999942,-2.6337568572880463,-3.0168707001186004
3336.7641262335333,396.4079746045211,8.417499999999942,-2.5333830781118705,-3.0721754475176217
3436.221797910156,398.40252729393393,8.62499999999994,-2.509251184855432,-3.0990081193364496
3734.079034629331,392.0292949742107,9.524999999999935,-2.500835561090938,-3.1953497322846633
3890.574560780282,397.301461402125,9.792499999999931,-2.523300739889735,-3.2269399474439178
4019.81206305243,396.2357873881182,10.144999999999927,-2.5631079489494826,-3.240247635730469
3937.7399497813412,398.556675079086,9.879999999999928,-2.5376246471593173,-3.240320107050865
4090.191819154619,370.9924552521223,11.024999999999922,-2.6172341723681423,-3.195919685041093
4073.244657985448,371.22302647395554,10.972499999999922,-2.614187298324077,-3.1989810778862515
4090.208251479892,360.9272668413785,11.332499999999916,-2.623153674952286,-3.1791430142309878
4082.5111771538964,360.72552923825276,11.317499999999919,-2.623027565490547,-3.179355709200952
4074.6020321347514,361.30366057501936,11.277499999999918,-2.6187001977614432,-3.1767229311105223
4062.522928484126,360.8725674869335,11.257499999999922,-2.619136673787096,-3.1773376258926302
4089.8808500788655,354.0256091823324,11.552499999999917,-2.604092174840206,-3.1719938998464268
4161.771219395415,349.21512224841155,11.917499999999915,-2.5720062161249353,-3.175539806361581
4245.367315842423,349.41294780596314,12.149999999999915,-2.5412186960362426,-3.1880995330765876
4339.124971536332,348.3841807736943,12.454999999999911,-2.509252608716231,-3.2063652608199797
4421.930837223103,344.052195076688,12.852499999999912,-2.4832150591251256,-3.2312982634633127
4535.264183671288,337.3197607788264,13.444999999999904,-2.4584549167206697,-3.2750401203786574
4745.939739532384,337.06958377360917,14.079999999999902,-2.447548963749683,-3.3451280697725654
4728.240616263813,337.55064188926264,14.0074999999999,-2.445631444913047,-3.3436291527107143
4728.417931331085,337.80446017725444,13.9974999999999,-2.445695563323005,-3.343533112669125
4729.48091681137,338.1219600937554,13.987499999999901,-2.4453720260727825,-3.3433610583471096
4717.732919789567,338.73508668387,13.927499999999904,-2.4434527112773616,-3.344218400839908
4697.523430025738,341.3277696658144,13.762499999999903,-2.4341408976411016,-3.3469158772280676
4695.343239715909,340.11903221412115,13.8049999999999,-2.435417655039364,-3.3455272257973254
4700.140637910611,338.932081334822,13.867499999999904,-2.4391148690491105,-3.343076941248932
4693.312746474099,338.8673463158218,13.849999999999904,-2.438987455635748,-3.3432561385544637
4685.566254309935,338.7360386271439,13.832499999999904,-2.4387395621378274,-3.3438504143012784
